seed,path,alpha,b,tau,last_draw,evidence_previous,evidence_at_stop,counts_json
260604251,627,0.0001,9.2103403719761836,310,30,9.1581005822404773,9.3770729947480991,"[7,9,7,6,9,6,12,6,7,7,8,2,1,6,4,7,5,7,3,4,7,6,10,12,7,8,7,6,9,3,11,9,12,7,5,9,9,11,9,5,9,7,6,3]"
260604251,628,0.0001,9.2103403719761836,313,32,8.8986868830772288,9.2403178993443476,"[9,6,7,5,7,7,9,5,10,9,9,5,8,10,4,6,12,9,5,6,7,9,5,9,6,4,7,8,9,9,4,5,8,6,5,8,3,4,5,4,16,7,10,7]"
260604251,629,0.0001,9.2103403719761836,820,20,9.0130173532976912,9.2141965765261027,"[23,22,17,23,17,17,16,23,15,20,22,23,14,14,22,26,12,16,17,19,16,17,19,21,18,19,17,20,15,23,13,20,22,24,10,21,16,13,26,21,13,17,21,20]"
260604251,630,0.0001,9.2103403719761836,234,36,8.9443348070827184,9.2468946416252127,"[7,3,5,3,7,7,6,4,3,6,4,4,4,5,7,6,6,8,8,8,6,5,2,5,4,6,6,4,4,9,9,4,1,3,4,7,6,8,1,5,5,3,7,9]"
260604251,631,0.0001,9.2103403719761836,395,41,9.0396759573645884,9.3981732752333969,"[13,7,8,8,8,13,8,7,10,3,9,7,12,8,14,7,15,8,9,7,10,10,15,9,10,3,8,6,10,13,10,11,6,3,6,5,10,3,8,13,9,16,7,13]"
260604251,632,0.0001,9.2103403719761836,181,28,8.8816814110993256,9.2656867543513641,"[4,3,4,4,7,5,3,5,1,3,9,9,2,2,0,4,6,3,4,2,5,6,5,1,4,3,5,3,4,3,2,3,3,8,2,7,8,3,5,4,4,4,3,6]"
260604251,633,0.0001,9.2103403719761836,202,37,8.8142322927171453,9.2304563645240627,"[7,2,3,12,4,1,6,3,8,6,3,1,5,2,3,2,3,2,8,5,3,6,4,4,8,1,1,2,6,7,4,6,5,7,4,3,2,7,6,7,4,12,5,2]"
260604251,634,0.0001,9.2103403719761836,407,16,9.1795141372946318,9.2231305812032645,"[9,8,6,12,12,14,9,7,2,10,10,9,6,6,5,14,11,13,7,9,10,11,16,14,5,8,9,6,10,8,11,9,9,10,9,10,4,11,7,13,15,10,10,3]"
260604251,635,0.0001,9.2103403719761836,458,10,9.1350940532367524,9.3742241666388306,"[13,12,11,11,11,13,11,14,15,11,9,4,20,8,13,11,10,9,9,5,7,12,8,7,8,9,14,12,9,11,8,12,6,12,5,9,5,14,9,13,10,14,9,15]"
260604251,636,0.0001,9.2103403719761836,484,41,9.077012867121816,9.4202670238167823,"[13,18,10,15,12,10,14,5,14,18,12,12,11,16,13,9,11,8,8,9,6,8,12,9,9,11,9,15,10,13,17,9,5,7,20,11,9,9,11,9,12,9,5,11]"
260604251,637,0.0001,9.2103403719761836,223,28,9.0584970587192899,9.3989036065761198,"[7,4,6,2,6,4,3,4,6,4,7,6,7,1,2,6,6,5,6,4,2,9,7,5,9,2,3,4,4,7,4,2,8,6,4,7,7,5,3,5,10,3,4,7]"
260604251,638,0.0001,9.2103403719761836,465,37,9.0567947934830801,9.3565114777683185,"[12,10,8,12,10,17,12,7,10,15,7,11,4,8,16,7,9,12,9,8,17,12,12,12,10,11,8,12,12,5,17,13,6,6,10,9,15,12,15,7,10,6,8,16]"
260604251,639,0.0001,9.2103403719761836,592,34,9.1433992495003658,9.4045918677963467,"[11,15,19,11,12,11,14,10,16,10,14,15,11,13,16,18,19,12,18,15,8,14,16,15,14,11,9,9,10,12,20,16,13,13,15,14,7,12,12,12,18,6,14,22]"
260604251,640,0.0001,9.2103403719761836,224,32,8.8686105312277785,9.2484592836541015,"[2,7,8,4,2,8,7,8,1,5,7,6,3,5,6,3,10,4,6,3,6,7,4,4,2,6,7,3,4,3,4,5,6,3,4,6,7,5,3,5,8,6,4,7]"
260604251,641,0.0001,9.2103403719761836,445,20,9.0485078032006587,9.3199373349553642,"[10,7,9,7,11,16,12,13,9,7,11,7,9,11,12,10,11,9,10,12,11,6,8,9,5,15,13,9,14,10,6,11,13,12,6,10,6,7,14,12,14,12,14,5]"
260604251,642,0.0001,9.2103403719761836,550,37,8.9476427963983092,9.2386456210807903,"[13,14,12,13,13,21,18,15,17,12,15,11,9,14,7,17,10,11,19,13,10,8,13,14,13,12,15,12,11,11,12,10,15,12,12,13,9,7,10,14,10,12,14,7]"
260604251,643,0.0001,9.2103403719761836,98,41,8.6235738939767899,9.2318677071164359,"[3,2,4,6,2,1,4,2,1,1,2,2,1,3,0,1,1,1,4,0,2,4,1,1,1,3,1,3,3,3,1,3,7,4,3,1,1,3,3,1,2,4,0,2]"
260604251,644,0.0001,9.2103403719761836,322,37,9.0447317105255038,9.4037577569108901,"[12,9,4,4,10,12,4,4,4,9,7,9,10,3,10,7,10,6,9,8,2,9,5,3,10,9,3,5,7,8,6,5,9,5,13,6,9,5,6,10,8,4,11,13]"
260604251,645,0.0001,9.2103403719761836,597,32,9.0515600990946101,9.3133162485569443,"[14,17,13,20,25,11,10,11,10,17,11,9,22,16,17,22,14,16,6,17,8,14,10,8,13,13,11,4,12,13,12,17,13,13,8,15,10,16,19,13,13,18,8,18]"
260604251,646,0.0001,9.2103403719761836,359,34,9.0020264112002462,9.3225157655394106,"[9,12,6,5,10,6,8,5,10,4,7,6,12,2,8,7,13,5,15,8,11,5,15,9,6,6,13,9,10,7,7,9,7,5,6,11,5,10,8,7,7,8,13,7]"
260604251,647,0.0001,9.2103403719761836,467,29,9.0624008303562036,9.4232390832654929,"[13,8,12,12,11,7,11,12,11,14,7,26,15,8,4,12,9,7,8,12,5,11,9,10,10,13,9,5,7,11,9,8,16,15,13,10,17,9,14,8,8,13,9,9]"
260604251,648,0.0001,9.2103403719761836,222,41,8.7628503842531966,9.2300289895056888,"[4,4,6,4,7,4,5,6,7,2,7,7,3,7,2,9,6,6,5,6,10,8,6,4,5,4,1,6,5,1,3,4,8,2,6,4,4,3,2,4,6,8,6,5]"
260604251,649,0.0001,9.2103403719761836,349,29,8.8024104346750622,9.2174190722098039,"[11,2,10,12,8,7,13,3,7,7,7,11,8,4,10,3,7,8,8,16,6,0,4,5,8,4,8,7,9,11,9,7,8,11,5,13,11,7,6,7,11,15,8,7]"
260604251,650,0.0001,9.2103403719761836,326,28,8.9855241549764049,9.269786183689849,"[6,8,7,6,6,14,4,10,9,3,12,11,6,10,8,5,4,12,6,5,6,13,10,7,6,6,8,7,5,5,11,8,8,9,7,4,5,10,7,6,7,9,7,3]"
260604251,651,0.0001,9.2103403719761836,568,10,9.111977418167104,9.330139424035286,"[11,10,12,16,18,16,12,9,15,15,12,13,14,12,11,17,12,5,11,21,11,13,15,12,13,13,7,14,14,8,14,16,11,12,12,21,11,9,15,12,12,16,16,9]"
260604251,652,0.0001,9.2103403719761836,195,20,8.9553407019899218,9.3089472864835301,"[2,1,4,4,7,3,3,1,5,5,3,5,6,4,4,7,2,1,2,4,8,2,5,6,6,8,4,3,5,6,4,3,4,4,2,3,8,9,5,4,5,6,6,6]"
260604251,653,0.0001,9.2103403719761836,378,34,9.083339397294047,9.3960933282130128,"[6,5,13,9,6,12,11,11,9,5,5,5,12,9,11,8,13,10,5,9,10,9,8,8,13,9,5,5,10,13,5,7,7,6,2,14,10,10,8,9,7,12,8,9]"
260604251,654,0.0001,9.2103403719761836,609,28,9.0134452306846153,9.2291538716744448,"[22,10,19,17,15,8,11,16,14,13,11,16,13,17,16,12,18,13,14,17,9,12,14,18,11,14,11,13,10,16,11,11,16,14,15,11,11,14,12,16,18,17,12,11]"
260604251,655,0.0001,9.2103403719761836,337,29,9.1410907671268582,9.5444223351558612,"[10,4,8,2,7,10,8,8,3,7,7,8,4,8,14,7,3,8,6,8,13,4,8,8,10,8,11,7,7,8,5,9,7,8,8,7,6,8,7,10,11,14,4,9]"
260604251,656,0.0001,9.2103403719761836,295,34,9.1603130201947813,9.4891344339404036,"[4,7,3,11,4,7,7,4,10,5,6,12,8,4,7,6,7,9,11,6,6,9,2,7,5,4,6,10,7,11,4,6,7,2,2,2,7,12,7,6,7,12,9,7]"
260604251,657,0.0001,9.2103403719761836,262,41,8.8109454005075953,9.2273844994016407,"[4,7,6,6,9,6,2,4,9,4,6,4,5,4,5,4,6,4,5,8,10,9,8,6,7,7,7,3,7,5,5,5,7,5,8,7,2,9,8,11,1,6,5,6]"
260604251,658,0.0001,9.2103403719761836,243,43,9.0788096487608509,9.354002801891717,"[9,2,5,6,4,6,4,2,9,8,5,6,4,2,3,4,6,7,6,4,4,6,7,6,6,3,8,5,7,4,5,3,1,8,2,10,7,12,5,3,6,7,9,7]"
260604251,659,0.0001,9.2103403719761836,183,28,9.0875461061867568,9.4393378784101358,"[6,4,4,6,4,1,3,3,8,1,1,1,6,3,1,4,6,2,2,6,4,7,4,7,5,4,3,4,5,8,5,4,4,7,3,3,7,7,4,1,6,4,1,4]"
260604251,660,0.0001,9.2103403719761836,128,29,9.0656690141064775,9.6000728446271619,"[4,1,4,3,0,2,0,1,4,3,3,4,2,3,3,1,1,0,4,1,8,6,1,4,2,3,0,3,1,4,4,1,3,2,6,0,6,2,4,4,3,6,4,7]"
260604251,661,0.0001,9.2103403719761836,290,37,9.1882566491208326,9.5508004154856447,"[9,6,8,7,6,4,2,8,8,7,7,3,5,3,9,8,10,7,6,3,4,2,7,9,7,8,9,3,5,7,7,2,5,11,7,6,12,9,3,7,7,8,10,9]"
260604251,662,0.0001,9.2103403719761836,501,33,9.1396150348491183,9.2213049750723464,"[11,14,11,8,13,17,15,11,9,11,14,19,10,5,12,13,10,10,11,9,11,9,12,11,8,13,17,14,7,7,10,13,11,13,8,17,14,13,6,7,13,9,15,10]"
260604251,663,0.0001,9.2103403719761836,319,34,8.9039271404384994,9.2259563966015428,"[6,6,9,7,10,5,9,8,5,12,12,10,5,7,3,5,6,6,6,10,5,6,10,13,5,7,9,11,6,5,4,2,5,10,7,2,10,10,4,7,9,9,6,10]"
260604251,664,0.0001,9.2103403719761836,583,21,9.1757338110486035,9.4322287898768167,"[14,16,9,14,10,9,13,13,11,12,14,19,12,8,15,7,12,9,22,11,14,11,14,21,15,10,16,10,8,11,13,10,13,11,9,14,17,16,19,18,16,16,14,17]"
260604251,665,0.0001,9.2103403719761836,406,26,9.0886677313466304,9.2663037212882919,"[7,15,9,13,8,15,10,12,9,8,10,8,9,12,5,9,8,16,9,8,14,8,5,6,11,8,10,6,8,8,11,7,5,12,8,6,6,16,12,13,8,7,4,7]"
260604251,666,0.0001,9.2103403719761836,123,32,9.1997519542270449,9.7067903723412616,"[5,0,0,7,1,2,2,6,4,4,1,1,1,2,2,3,1,4,1,3,6,1,3,1,4,4,4,2,4,5,1,2,4,3,2,5,2,3,1,3,3,5,2,3]"
260604251,667,0.0001,9.2103403719761836,177,40,9.1328559237221238,9.2120820851258358,"[3,2,3,6,5,7,3,7,5,4,4,4,2,2,1,7,4,5,6,5,2,3,3,3,3,3,5,7,2,6,3,1,6,6,6,5,2,5,1,2,5,4,5,4]"
260604251,668,0.0001,9.2103403719761836,226,37,8.8333739603609551,9.2226517108834898,"[4,2,3,7,1,4,3,2,11,6,11,4,8,3,4,5,4,5,3,5,3,2,4,9,8,6,3,5,8,6,7,5,7,5,7,6,8,5,4,2,6,3,6,6]"
260604251,669,0.0001,9.2103403719761836,516,34,8.9805928129713788,9.2458246020588994,"[16,12,5,18,10,14,12,11,7,8,12,13,7,13,19,8,18,14,11,13,6,13,19,16,17,9,7,10,10,18,14,11,13,5,11,8,12,10,9,9,11,9,20,8]"
260604251,670,0.0001,9.2103403719761836,512,41,8.9058779966439072,9.2285194240343724,"[17,6,14,15,12,15,13,11,10,14,14,11,13,15,9,10,9,16,11,8,9,7,10,18,9,14,14,11,8,9,8,15,10,6,10,13,16,16,14,9,7,17,9,10]"
260604251,671,0.0001,9.2103403719761836,253,25,8.9922022077706565,9.2675652486705253,"[5,6,1,8,6,5,3,8,3,4,8,4,10,6,3,6,3,7,4,6,8,7,3,5,6,5,7,4,5,7,8,6,6,9,6,7,6,5,8,7,7,3,8,4]"
260604251,672,0.0001,9.2103403719761836,354,29,8.9093129398565338,9.2967932223947223,"[7,11,10,5,7,7,9,7,6,9,7,6,6,6,10,4,15,4,6,8,8,10,8,12,6,11,6,8,9,8,9,8,14,8,11,6,6,7,10,11,6,8,7,7]"
260604251,673,0.0001,9.2103403719761836,181,10,9.0320687901395669,9.3641616016448488,"[1,2,1,4,7,4,2,6,7,4,9,4,4,4,3,1,3,4,4,1,7,7,4,4,5,4,5,4,4,6,5,3,6,1,4,4,3,3,8,3,6,1,5,4]"
260604251,674,0.0001,9.2103403719761836,375,37,8.9482153535967779,9.2675700452146472,"[12,7,5,8,9,9,7,11,12,7,8,9,9,9,7,9,2,7,9,10,7,15,4,13,7,3,12,8,7,12,12,10,9,9,11,10,6,5,7,8,7,8,8,11]"
260604251,675,0.0001,9.2103403719761836,347,25,9.1352424782061199,9.3825291302971543,"[10,13,7,15,8,10,4,7,7,9,5,3,3,8,6,11,3,7,13,11,11,8,7,6,8,11,6,9,6,5,6,8,6,10,7,6,8,4,9,8,4,10,11,13]"
260604251,676,0.0001,9.2103403719761836,154,41,8.7287696303450684,9.2574001401873005,"[5,4,4,5,3,0,4,3,5,6,2,2,2,2,1,2,2,3,4,5,4,2,7,3,6,6,4,0,2,1,2,5,4,2,6,2,5,3,2,4,3,9,3,5]"
260604251,677,0.0001,9.2103403719761836,278,9,9.1906815688343642,9.2438926837880935,"[3,8,6,4,4,2,3,8,8,9,5,4,7,1,13,3,7,6,8,10,5,6,7,8,7,4,7,7,8,4,6,7,6,8,8,3,10,13,6,4,5,6,7,7]"
260604251,678,0.0001,9.2103403719761836,448,41,8.9255627625243523,9.2803465950505935,"[14,9,12,12,15,15,10,8,11,8,13,13,11,12,11,10,14,5,15,6,7,11,8,9,5,9,13,6,7,6,9,15,11,14,10,9,10,4,5,10,7,13,12,14]"
260604251,679,0.0001,9.2103403719761836,207,25,8.9989479798343357,9.2827012582354289,"[3,2,4,4,5,1,5,4,3,5,5,8,4,4,5,5,6,8,5,4,4,3,4,5,5,7,3,6,3,8,2,5,4,8,7,9,5,6,1,4,2,8,4,4]"
260604251,680,0.0001,9.2103403719761836,401,28,8.973863441307163,9.2258755095018081,"[10,12,10,7,10,9,9,10,7,9,10,8,7,5,18,13,10,8,9,7,7,11,12,12,10,10,11,4,9,6,7,8,9,9,10,8,6,14,6,5,13,13,4,9]"
260604251,681,0.0001,9.2103403719761836,395,30,9.2096981804929676,9.40739152423658,"[5,8,9,8,13,9,9,9,4,9,11,9,12,2,17,9,10,14,14,7,4,7,6,8,5,14,8,8,11,8,6,9,12,6,12,5,10,12,9,9,8,7,17,6]"
260604251,682,0.0001,9.2103403719761836,210,25,9.0142248243177239,9.3020181431031723,"[7,4,3,4,3,6,5,1,5,5,5,5,7,2,4,5,8,5,6,6,2,4,5,4,4,6,6,4,8,6,0,4,7,6,5,2,7,2,5,4,4,10,6,3]"
260604251,683,0.0001,9.2103403719761836,103,18,9.0131981699195425,9.326718579362554,"[4,0,1,3,5,2,5,2,2,1,3,2,2,5,1,1,2,4,3,0,2,2,3,0,2,3,4,4,1,2,1,0,4,6,3,3,1,3,1,1,3,3,1,2]"
260604251,684,0.0001,9.2103403719761836,311,25,9.0503293122884223,9.2903391221531706,"[3,7,7,7,11,8,7,4,6,6,10,5,4,7,8,10,10,8,9,7,3,7,5,11,5,11,3,5,13,6,8,9,7,6,13,8,7,8,5,6,4,2,6,9]"
260604251,685,0.0001,9.2103403719761836,356,43,9.151544410177241,9.3763823185675577,"[7,11,7,4,12,7,7,6,6,7,9,10,7,7,5,9,6,12,5,4,10,6,7,13,6,8,13,3,2,8,8,11,7,10,7,8,11,8,7,6,12,12,14,11]"
260604251,686,0.0001,9.2103403719761836,274,20,9.0858555302413411,9.4185678523354994,"[6,4,4,7,9,8,5,10,7,7,6,6,3,7,8,5,2,2,2,6,8,7,3,2,9,8,4,6,5,14,8,6,5,6,3,9,3,6,9,8,10,7,8,6]"
260604251,687,0.0001,9.2103403719761836,371,34,9.0404234291258572,9.3744841841988134,"[13,9,9,12,8,15,9,6,4,9,5,9,9,6,10,13,8,8,7,6,5,10,11,2,12,9,7,10,12,7,6,5,9,7,8,6,12,4,8,6,11,7,12,10]"
260604251,688,0.0001,9.2103403719761836,338,34,8.8808616701447161,9.2110909562892278,"[9,12,8,9,7,12,3,8,10,8,9,10,8,10,7,5,6,8,11,6,6,12,8,4,2,5,12,9,6,7,2,6,8,9,11,5,9,8,7,9,5,6,12,4]"
260604251,689,0.0001,9.2103403719761836,239,36,9.0117862802499467,9.3015480618927793,"[7,4,7,6,6,8,5,3,4,5,3,9,5,6,5,3,9,4,3,4,6,8,3,5,6,2,3,1,7,13,5,5,6,3,2,10,10,4,5,2,7,8,8,4]"
260604251,690,0.0001,9.2103403719761836,277,34,9.1886263389561904,9.5361637825905401,"[9,2,6,5,9,5,6,8,5,8,9,5,8,6,5,5,5,6,5,9,6,9,5,7,7,6,6,8,8,7,7,4,8,2,11,6,2,6,7,9,5,8,5,2]"
260604251,691,0.0001,9.2103403719761836,227,28,9.1006989832390275,9.4180488883906541,"[2,7,7,6,1,8,6,2,1,6,5,5,4,6,6,3,9,7,1,2,4,6,4,6,1,12,6,4,4,9,5,2,5,5,9,8,4,6,7,6,8,6,1,5]"
260604251,692,0.0001,9.2103403719761836,155,43,8.9159046621991571,9.2554444422887183,"[1,3,3,2,2,6,2,1,3,2,5,1,5,7,4,3,2,5,1,5,4,4,5,2,3,4,4,3,6,8,4,9,0,6,1,6,1,3,1,3,4,4,4,3]"
260604251,693,0.0001,9.2103403719761836,487,37,8.951318812479208,9.2401587358168786,"[12,7,14,12,15,10,11,6,9,13,12,15,11,16,12,9,8,6,12,15,8,11,13,13,7,6,10,8,10,8,16,8,13,7,13,10,14,17,12,17,7,8,15,11]"
260604251,694,0.0001,9.2103403719761836,602,29,9.0443591342524492,9.3730155952787069,"[9,15,18,15,18,11,12,16,16,13,14,8,15,9,9,17,11,19,13,17,18,10,7,19,11,12,11,12,9,14,17,16,11,15,18,10,16,9,20,18,15,12,12,15]"
260604251,695,0.0001,9.2103403719761836,394,10,9.1580591049013815,9.4061249235610696,"[12,7,11,9,11,11,9,10,8,13,10,8,11,9,6,9,6,6,11,10,8,5,4,12,10,6,13,5,7,15,6,11,6,8,10,10,8,4,5,8,11,13,14,8]"
260604251,696,0.0001,9.2103403719761836,300,41,9.0944775827122797,9.4977712265923184,"[10,9,9,5,4,13,4,8,5,11,11,4,5,6,15,5,7,13,7,2,5,8,5,4,4,6,7,4,8,8,5,8,11,6,9,4,6,8,1,11,5,7,3,4]"
260604251,697,0.0001,9.2103403719761836,515,41,9.0973102050276378,9.4242205566139159,"[14,17,10,12,14,10,10,13,11,17,12,13,11,16,11,7,8,12,14,14,9,13,9,17,10,15,7,16,6,16,16,21,12,14,11,6,10,7,10,8,6,10,9,11]"
260604251,698,0.0001,9.2103403719761836,141,37,8.8802796818558853,9.3628232829723572,"[2,2,1,5,1,3,2,2,2,3,8,3,5,6,0,7,1,3,7,4,2,4,1,3,1,4,1,2,3,1,5,3,6,5,0,3,2,4,1,6,3,7,2,5]"
260604251,699,0.0001,9.2103403719761836,475,29,8.921103144194829,9.2807379137437565,"[15,14,12,9,8,12,9,10,11,17,12,8,9,11,12,13,7,13,9,11,11,10,10,13,12,11,11,13,8,11,9,9,13,11,8,9,11,15,14,8,13,8,6,9]"
260604251,700,0.0001,9.2103403719761836,443,32,9.1659312120042031,9.4464789603530068,"[6,17,4,7,11,9,14,11,7,9,7,13,9,9,11,13,15,7,11,7,11,7,7,13,8,7,11,7,13,13,8,14,7,8,17,15,13,15,14,8,7,8,9,6]"
260604251,701,0.0001,9.2103403719761836,480,10,9.0170113325220385,9.2353530020942927,"[10,10,6,13,16,6,10,22,7,12,16,12,8,9,12,14,8,8,16,10,12,11,11,15,10,13,6,7,8,14,7,9,12,11,14,10,12,11,18,9,13,5,10,7]"
260604251,702,0.0001,9.2103403719761836,330,20,9.1812574599381769,9.4952413693965632,"[9,9,6,9,8,4,10,10,6,5,8,6,11,13,5,12,8,5,6,8,4,10,8,6,5,5,12,7,4,12,6,6,8,5,7,6,8,6,6,9,12,5,5,10]"
260604251,703,0.0001,9.2103403719761836,266,30,9.1183941970666638,9.3649254715965444,"[6,5,5,4,11,6,5,9,7,5,4,6,9,2,2,4,10,8,5,5,9,6,7,5,5,6,7,9,4,7,3,5,7,5,7,5,5,6,5,8,9,6,5,7]"
260604251,704,0.0001,9.2103403719761836,264,37,8.9073037442924203,9.2863657658528673,"[7,10,4,6,5,7,5,6,8,7,7,5,5,2,4,7,2,9,4,6,5,4,7,7,6,8,5,4,4,10,8,5,7,9,6,5,4,12,6,2,9,1,6,8]"
260604251,705,0.0001,9.2103403719761836,383,29,9.0261804580596703,9.4277655394274653,"[7,9,7,11,10,6,8,6,10,6,12,4,10,10,8,10,6,4,10,12,8,5,9,11,10,6,10,10,11,6,8,13,6,9,9,6,10,8,11,8,15,9,7,12]"
260604251,706,0.0001,9.2103403719761836,81,29,8.6462091821704909,9.3370798016760279,"[1,0,0,0,4,1,3,1,1,0,2,4,0,1,1,2,5,3,4,0,2,4,2,0,0,2,3,1,1,4,2,2,2,2,2,2,2,3,2,2,2,3,1,2]"
260604251,707,0.0001,9.2103403719761836,283,37,9.0735768344017362,9.4620860733618972,"[7,5,9,5,7,6,3,4,7,6,5,7,7,9,4,3,6,3,8,6,5,7,11,5,6,8,3,11,5,2,9,11,10,9,7,10,10,6,10,2,5,4,4,6]"
260604251,708,0.0001,9.2103403719761836,470,32,9.00216221826755,9.2746338405581881,"[16,11,8,15,4,12,11,10,15,8,12,13,13,10,11,10,15,10,15,12,12,10,12,15,11,5,7,7,6,15,6,9,9,8,11,10,14,9,9,10,8,14,8,14]"
260604251,709,0.0001,9.2103403719761836,284,28,8.9332594708917679,9.2568310615337666,"[6,8,6,13,7,12,2,8,6,7,6,2,5,4,4,9,7,12,6,5,5,5,5,5,5,7,9,9,7,8,3,5,7,4,5,8,8,6,4,6,7,6,9,6]"
260604251,710,0.0001,9.2103403719761836,291,10,9.1813911292503398,9.4631337294010169,"[6,8,2,7,7,3,8,4,8,5,8,8,7,6,4,6,9,4,7,7,6,9,4,5,9,2,5,7,12,3,11,3,6,8,4,9,8,6,12,8,5,12,8,5]"
260604251,711,0.0001,9.2103403719761836,111,28,8.9234632954175854,9.4162998813475021,"[1,2,2,2,2,1,2,10,2,3,0,1,1,2,1,6,3,2,2,4,3,3,5,0,3,3,7,3,1,1,1,1,6,5,4,4,2,2,1,1,1,1,1,3]"
260604251,712,0.0001,9.2103403719761836,227,29,8.9978780490974,9.4977572133205772,"[4,8,4,7,5,5,8,3,9,3,4,4,3,4,1,3,3,5,9,7,3,5,4,4,10,5,5,3,2,6,4,3,6,4,5,4,12,6,6,6,10,7,5,3]"
260604251,713,0.0001,9.2103403719761836,810,41,8.9918315652839773,9.2603452390481742,"[17,23,23,19,15,16,24,19,14,21,16,28,20,21,21,20,21,23,11,17,28,19,17,22,15,17,19,26,22,15,16,15,16,13,18,17,12,12,19,18,14,15,17,19]"
260604251,714,0.0001,9.2103403719761836,482,20,9.0847919934640231,9.3473801847892606,"[14,15,12,13,11,14,15,9,9,11,9,14,14,8,13,11,11,13,11,12,14,13,10,8,10,6,5,10,10,13,15,13,7,9,9,10,11,13,8,8,13,10,10,8]"
260604251,715,0.0001,9.2103403719761836,251,41,8.8126573258372041,9.2190433614313605,"[8,9,6,4,5,1,5,5,2,4,5,4,5,5,8,7,5,8,3,7,11,7,3,9,2,7,5,5,10,8,8,5,6,5,4,3,7,3,4,5,7,9,5,7]"
260604251,716,0.0001,9.2103403719761836,435,20,8.9822742341560069,9.2534310883124586,"[12,9,11,6,7,7,12,12,10,13,8,14,9,4,8,13,6,11,13,15,8,12,7,9,12,15,11,9,10,14,7,13,4,6,9,8,12,12,9,11,13,6,13,5]"
260604251,717,0.0001,9.2103403719761836,132,37,8.7384422356428058,9.2393437254760116,"[1,2,1,4,2,5,2,2,3,2,2,3,2,2,1,2,5,3,4,2,2,5,4,2,6,3,6,3,3,3,1,5,1,2,6,3,5,5,3,3,2,3,4,2]"
260604251,718,0.0001,9.2103403719761836,47,37,8.8387123801370251,9.425958650538016,"[0,0,2,1,1,0,0,0,0,2,3,0,1,1,0,0,1,1,0,0,1,0,4,1,2,1,4,0,0,0,2,0,0,0,0,1,5,4,0,0,3,2,2,2]"
260604251,719,0.0001,9.2103403719761836,163,21,8.8372502449378949,9.3272912437567648,"[6,2,3,2,4,2,4,7,1,3,8,4,5,7,2,2,3,2,6,2,2,6,5,0,7,2,4,2,4,3,2,2,5,2,4,7,7,2,4,5,5,2,4,2]"
260604251,720,0.0001,9.2103403719761836,342,21,8.9080145359624154,9.2424017090959136,"[6,8,11,10,7,8,9,8,6,5,6,7,3,9,14,11,5,7,9,7,7,14,7,6,4,5,9,14,8,10,14,7,6,5,6,10,8,7,7,2,5,6,14,5]"
260604251,721,0.0001,9.2103403719761836,604,25,9.1204498434017669,9.3109756182964158,"[14,14,18,18,23,14,13,16,12,12,9,18,8,19,12,12,12,14,13,15,14,11,10,11,13,14,13,21,11,15,13,14,14,10,7,16,13,13,12,17,12,14,16,14]"
260604251,722,0.0001,9.2103403719761836,134,33,9.2102821029670565,9.3506292252845071,"[1,3,3,3,1,2,4,0,2,4,7,5,4,4,1,2,1,0,3,5,1,7,2,3,3,6,3,4,5,3,2,3,4,4,5,3,2,5,2,2,4,0,4,2]"
260604251,723,0.0001,9.2103403719761836,266,37,8.8384460141247398,9.220787974386786,"[4,4,9,6,7,5,7,10,5,7,5,8,8,4,2,5,9,8,6,7,4,4,5,7,4,9,6,5,4,8,6,5,9,7,4,8,7,10,2,6,5,5,5,5]"
260604251,724,0.0001,9.2103403719761836,354,29,9.0578278720026546,9.4544624395436738,"[6,6,4,7,10,8,3,8,10,12,14,9,6,4,11,5,10,3,2,12,6,9,9,12,17,8,7,10,8,9,7,9,11,6,11,9,11,3,7,7,7,10,9,2]"
260604251,725,0.0001,9.2103403719761836,102,36,8.9143541192951474,9.3624629979455172,"[3,1,1,2,2,3,2,1,2,2,1,0,4,1,2,5,4,3,2,1,1,4,1,0,3,2,3,1,3,5,4,2,1,1,4,2,2,5,3,2,1,2,5,3]"
260604251,726,0.0001,9.2103403719761836,137,28,8.964085227668992,9.3804888779160738,"[3,3,3,2,2,1,2,6,1,2,4,2,7,6,3,3,2,3,3,1,1,4,4,1,2,5,1,1,7,1,4,9,4,0,3,2,6,5,3,3,3,6,1,2]"
260604251,727,0.0001,9.2103403719761836,424,33,9.1955100246223029,9.2821723070013853,"[8,9,9,12,8,9,6,11,10,8,9,10,10,6,11,19,8,14,12,6,10,8,11,9,11,9,17,8,6,7,13,10,5,10,11,6,9,14,9,12,6,10,9,9]"
260604251,728,0.0001,9.2103403719761836,147,36,9.1265605123938389,9.4772980300996785,"[2,2,3,5,3,1,4,1,1,1,2,3,3,5,6,6,5,2,3,2,5,4,2,2,4,2,3,2,5,5,4,5,4,3,6,2,6,3,3,2,4,4,1,6]"
260604251,729,0.0001,9.2103403719761836,223,37,8.89382063302868,9.2964798650934242,"[2,2,10,6,6,3,5,0,5,8,7,4,5,4,2,7,5,4,3,4,4,7,8,6,5,5,12,6,5,5,1,3,4,3,5,3,5,9,7,5,6,4,7,6]"
260604251,730,0.0001,9.2103403719761836,460,34,9.0362834317626728,9.3304889479928299,"[17,13,13,9,11,8,11,10,10,4,8,12,16,8,15,10,10,11,11,15,6,11,9,5,7,7,9,10,14,10,19,10,15,8,7,14,14,11,8,8,9,7,15,5]"
